Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,Instructor,Date (MM DD),Location,Attribute
NR,13511,ACCT,484,500,CS,3,ACCOUNTING INTERNSHIP,N A,TBA,130,44,86,Michael Shaub(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion
NR,15771,ACCT,607,600,CS,3,SEMINAR IN AUDITING(Syllabus),TR,03:55 pm to 05:10 pm,40,27,13,James C. Flagg(P),01 17 to 05 08,WCBA 111,N A
C,31501,ACCT,610,600,CS,3,FINANCIAL ACCOUNTING(Syllabus),MW,12:45 pm to 02:00 pm,0,43, to 43,Karen Redman(P),01 17 to 05 08,WCBA 182,3peat Exclusion
NR,15249,ACCT,615,600,CS,3,CONTEMPORARY TAX TOPICS(Syllabus),TR,03:55 pm to 05:10 pm,46,45,1,Kevin Roach(P),01 17 to 05 08,WCBA 104,N A
NR,10039,ACCT,620,601,CS,3,MGMT ACCT & CONTROL,MW,08:30 am to 10:30 am,35,27,8,Korok Ray(P),02 19 to 05 04,WCBA 186,NonTraditional Format Approved and 3peat Exclusion
NR,10040,ACCT,620,602,CS,3,MGMT ACCT & CONTROL,MW,10:45 am to 12:45 pm,35,28,7,Korok Ray(P),02 19 to 05 04,WCBA 186,NonTraditional Format Approved and 3peat Exclusion
C,33494,ACCT,640,600,CS,3,ACCT CON & PROCEDURE I(Syllabus),N A,TBA,0,1, to 1,Courtney E. Foster(P),01 17 to 05 08,TBA,NonTraditional Format Approved
NR,32038,ACCT,640,699,CS,3,ACCT CON & PROCEDURE I(Syllabus),WEB,WEB,200,94,106,Courtney E. Foster(P),01 17 to 05 08,WEB,Distance Education and NonTraditional Format Approved
NR,32038,ACCT,640,699,CS,3,ACCT CON & PROCEDURE I(Syllabus),T,07:15 pm to 09:15 pm,200,94,106,Courtney E. Foster(P),02 27 to 02 27,WEB,N A
NR,32038,ACCT,640,699,CS,3,ACCT CON & PROCEDURE I(Syllabus),F,05:30 pm to 07:30 pm,200,94,106,Courtney E. Foster(P),04 27 to 04 27,WEB,N A
C,10042,ACCT,644,601,CS,3,CONTROL AUDIT INFO SYSTM(Syllabus),MW,09:35 am to 10:50 am,45,55, to 10,Joan E. Sanders(P),01 17 to 05 08,WCBA 442,NonTraditional Format Approved
C,10042,ACCT,644,601,CS,3,CONTROL AUDIT INFO SYSTM(Syllabus),F,10:20 am to 01:20 pm,45,55, to 10,Joan E. Sanders(P),01 17 to 05 08,WCBA 161,N A
NR,10043,ACCT,644,602,CS,3,CONTROL AUDIT INFO SYSTM(Syllabus),MW,11:10 am to 12:25 pm,45,36,9,Joan E. Sanders(P),01 17 to 05 08,WCBA 442,NonTraditional Format Approved
NR,10043,ACCT,644,602,CS,3,CONTROL AUDIT INFO SYSTM(Syllabus),F,10:20 am to 01:20 pm,45,36,9,Joan E. Sanders(P),01 17 to 05 08,WCBA 161,N A
NR,12754,ACCT,646,601,CS,3,INTERNATIONAL ACCOUNTING(Syllabus),R,12:45 pm to 02:00 pm,100,58,42,Karen C. Farmer(P),01 01 to 02 09,WCBA 114,BA Int'l Elective group 1 and NonTraditional Format Approved
NR,10044,ACCT,646,602,CS,3,INTERNATIONAL ACCOUNTING,R,12:45 pm to 02:00 pm,167,117,50,Karen C. Farmer(P),03 26 to 05 04,WCBA 114,BA Int'l Elective group 1 and NonTraditional Format Approved
C,10045,ACCT,647,601,CS,3,FINANCIAL STMNT ANALYSIS(Syllabus),TR,12:45 pm to 02:00 pm,32,32,0,Tim D. Torno(P),01 17 to 05 08,WCBA 105,NonTraditional Format Approved
C,10046,ACCT,647,602,CS,3,FINANCIAL STMNT ANALYSIS(Syllabus),TR,02:20 pm to 03:35 pm,32,37, to 5,Tim D. Torno(P),01 17 to 05 08,WCBA 105,NonTraditional Format Approved
NR,10047,ACCT,650,601,CS,3,ACCOUNTING ETHICS(Syllabus),MW,03:00 pm to 04:55 pm,105,97,8,Michael Shaub(P),03 26 to 05 04,WCBA 114,NonTraditional Format Approved
NR,10047,ACCT,650,601,CS,3,ACCOUNTING ETHICS(Syllabus),TR,09:35 am to 10:50 am,105,97,8,Michael Shaub(P),03 26 to 05 04,WCBA 114,N A
C,27858,ACCT,650,602,CS,3,ACCOUNTING ETHICS(Syllabus),MW,08:00 am to 09:55 am,65,65,0,Michael J. Head(P),03 26 to 05 04,WCBA 161,NonTraditional Format Approved
C,27858,ACCT,650,602,CS,3,ACCOUNTING ETHICS(Syllabus),TR,09:35 am to 10:50 am,65,65,0,Michael J. Head(P),03 26 to 05 04,WCBA 111,N A
NR,10048,ACCT,660,600,CS,3,ACCT INFO & FINC MKTS,W,08:30 am to 11:30 am,10,3,7,Anwer Ahmed(P),01 17 to 05 08,TBA,N A
NR,23833,ACCT,680,601,CS,3,TAX RESEARCH & POLICY(Syllabus),MW,08:00 am to 10:00 am,55,51,4,John Robinson(P),01 01 to 02 09,WCBA 161,NonTraditional Format Approved
NR,23833,ACCT,680,601,CS,3,TAX RESEARCH & POLICY(Syllabus),F,08:00 am to 10:00 am,55,51,4,John Robinson(P),01 01 to 02 09,WCBA 184,N A
C,23834,ACCT,680,602,CS,3,TAX RESEARCH & POLICY(Syllabus),MW,10:20 am to 12:20 pm,55,57, to 2,John Robinson(P),01 01 to 02 09,WCBA 161,NonTraditional Format Approved
C,23834,ACCT,680,602,CS,3,TAX RESEARCH & POLICY(Syllabus),F,10:20 am to 12:20 pm,55,57, to 2,John Robinson(P),01 01 to 02 09,WCBA 184,N A
NR,13513,ACCT,684,600,CS,3,PROF INTERNSHIP,N A,TBA,235,213,22,Michael Shaub(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,18056,ACCT,684,650,CS,1 6 2018,PROF INTERNSHIP: IN to AB,N A,TBA,5,4,1,Michael Shaub(P),01 17 to 05 08,TBA,In Absentia and NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,13514,ACCT,685,600,CS,3,DIRECTED STUDIES,N A,TBA,30,24,6,James Benjamin(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion
NR,19767,ACCT,688,600,CS,3,DOCTORAL SEMINAR,N A,TBA,10,4,6,Christopher Wolfe(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion
NR,25765,ACCT,688,601,CS,3,DOCTORAL SEMINAR,N A,TBA,8,6,2,Lynn Rees(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion
NR,13809,ACCT,691,600,CS,1 23 2018,RESEARCH,N A,TBA,15,8,7,Nathan Sharp(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,33123,ACCT,691,650,CS,1 23 2018,RESEARCH:IN to AB,N A,TBA,1,1,0,John Robinson(P),01 17 to 05 08,TBA,In Absentia and NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,31069,AEGD,602,600,CS,0,CLINICAL DENTISTRY III,N A,TBA,9,9,0,Amirali Zandinejad (P),01 08 to 05 18,TBA,Dallas and NonTraditional Format Exclude and 3peat Exclusion
NR,31992,AEGD,604,600,CS,1.5,PRACTICE MANAGEMENT I,N A,TBA,30,4,26,Amirali Zandinejad (P),01 08 to 05 18,TBA,Dallas and NonTraditional Format Exclude
NR,31068,AEGD,605,600,CS,1.5,PRACTICE MANAGEMENT II,N A,TBA,30,14,16,Amirali Zandinejad (P),01 08 to 05 18,TBA,Dallas and NonTraditional Format Exclude
NR,31991,AEGD,606,600,CS,1.5,ADV REMOVABLE PROSTHODONTICS,N A,TBA,10,9,1,Amirali Zandinejad (P),01 08 to 05 18,TBA,Dallas and NonTraditional Format Exclude
C,31070,AEGD,617,600,CS,1.5,TRTMT PLANNING CONFERENCE III,N A,TBA,9,9,0,Amirali Zandinejad (P),01 08 to 05 18,TBA,Dallas and NonTraditional Format Exclude and 3peat Exclusion
C,31071,AEGD,620,600,CS,1.5,CURRENT LITERATURE REVIEW III,N A,TBA,9,9,0,Amirali Zandinejad (P),01 08 to 05 18,TBA,Dallas and NonTraditional Format Exclude and 3peat Exclusion
C,31072,AEGD,623,600,CS,1.5,CLINICAL PATHOLOGY III,N A,TBA,9,9,0,Amirali Zandinejad (P),01 08 to 05 18,TBA,Dallas and NonTraditional Format Exclude and 3peat Exclusion
NR,21046,AERO,201,200,CS,3,HNR to INTRO TO FLIGHT(Syllabus),MWF,12:40 pm to 01:30 pm,20,2,18,Kristi J. Shryock(P),01 17 to 05 08,RDMC 202,Honors
NR,21046,AERO,201,200,CS,3,HNR to INTRO TO FLIGHT(Syllabus),M,11:30 am to 12:20 pm,20,2,18,Kristi J. Shryock,01 17 to 05 08,ARCC 207,N A
NR,21047,AERO,201,500,CS,3,INTRO TO FLIGHT(Syllabus),MWF,12:40 pm to 01:30 pm,45,29,16,Kristi J. Shryock(P),01 17 to 05 08,RDMC 202,N A
NR,21047,AERO,201,500,CS,3,INTRO TO FLIGHT(Syllabus),M,11:30 am to 12:20 pm,45,29,16,Kristi J. Shryock,01 17 to 05 08,ARCC 207,N A
NR,30559,AERO,202,500,CS,1,INTRO FLIGHT MECHANICS(Syllabus),MWF,12:40 pm to 01:30 pm,20,5,15,Kristi J. Shryock(P),01 17 to 05 08,RDMC 202,N A
C,24811,AERO,210,200,CS,3,HNR to INTRO TO AERO MECHANICS(Syllabus),MWF,12:40 pm to 01:30 pm,13,13,0,Jean to Briac B. Le Graverend(P),01 17 to 05 08,CHEN 104,Honors
C,24811,AERO,210,200,CS,3,HNR to INTRO TO AERO MECHANICS(Syllabus),R,11:10 am to 12:25 pm,13,13,0,Jean to Briac B. Le Graverend,01 17 to 05 08,RDMC 202,N A
NR,14109,AERO,210,500,CS,3,INTRO TO AERO MECHANICS(Syllabus),MWF,09:10 am to 10:00 am,78,77,1,James G. Boyd(P),01 17 to 05 08,RDMC 202,N A
NR,14109,AERO,210,500,CS,3,INTRO TO AERO MECHANICS(Syllabus),T,11:10 am to 12:25 pm,78,77,1,James G. Boyd,01 17 to 05 08,RDMC 202,N A
C,24361,AERO,210,501,CS,3,INTRO TO AERO MECHANICS(Syllabus),MWF,12:40 pm to 01:30 pm,57,57,0,Jean to Briac B. Le Graverend(P),01 17 to 05 08,CHEN 104,N A
C,24361,AERO,210,501,CS,3,INTRO TO AERO MECHANICS(Syllabus),R,11:10 am to 12:25 pm,57,57,0,Jean to Briac B. Le Graverend,01 17 to 05 08,RDMC 202,N A
NR,10049,AERO,212,500,CS,3,INTRO TO AEROTHERMODYNM(Syllabus),MWF,10:20 am to 11:10 am,66,52,14,Adonios Karpetis(P),01 17 to 05 08,RDMC 202,N A
NR,10049,AERO,212,500,CS,3,INTRO TO AEROTHERMODYNM(Syllabus),T,02:20 pm to 03:35 pm,66,52,14,Adonios Karpetis,01 17 to 05 08,RDMC 202,N A
NR,14107,AERO,214,500,CS,3,INTRO AERO MECH OF MATLS(Syllabus),MWF,01:50 pm to 02:40 pm,67,61,6,Jean to Briac B. Le Graverend(P),01 17 to 05 08,RDMC 202,N A
NR,14107,AERO,214,500,CS,3,INTRO AERO MECH OF MATLS(Syllabus),W,04:10 pm to 06:10 pm,67,61,6,Jean to Briac B. Le Graverend,01 17 to 05 08,RDMC 202,N A
C,21687,AERO,214,501,CS,3,INTRO AERO MECH OF MATLS(Syllabus),M,04:10 pm to 06:10 pm,62,62,0,Mohammad Naraghi,01 17 to 05 08,RDMC 202,N A
C,21687,AERO,214,501,CS,3,INTRO AERO MECH OF MATLS(Syllabus),TR,09:35 am to 10:50 am,62,62,0,Mohammad Naraghi(P),01 17 to 05 08,CHEN 104,N A
NR,30066,AERO,220,200,CS,4,HNR to INTRO AERO COMPUTATION(Syllabus),TR,08:00 am to 09:15 am,14,11,3,Stoian Borissov(P),01 17 to 05 08,HRBB 131,Honors
NR,30066,AERO,220,200,CS,4,HNR to INTRO AERO COMPUTATION(Syllabus),TR,12:45 pm to 02:00 pm,14,11,3,Stoian Borissov,01 17 to 05 08,HRBB 627,N A
C,14108,AERO,220,500,CS,4,INTRO AERO COMPUTATION(Syllabus),TR,08:00 am to 09:15 am,46,46,0,Stoian Borissov(P),01 17 to 05 08,HRBB 131,N A
C,14108,AERO,220,500,CS,4,INTRO AERO COMPUTATION(Syllabus),TR,12:45 pm to 02:00 pm,46,46,0,Stoian Borissov,01 17 to 05 08,HRBB 627,N A
NR,19982,AERO,220,501,CS,4,INTRO AERO COMPUTATION(Syllabus),MWF,03:00 pm to 03:50 pm,60,50,10,Albina Tropina(P),01 17 to 05 08,HRBB 131,N A
NR,19982,AERO,220,501,CS,4,INTRO AERO COMPUTATION(Syllabus),TR,02:20 pm to 03:35 pm,60,50,10,Albina Tropina,01 17 to 05 08,HRBB 627,N A
C,33479,AERO,291,240,CS,0 to 4,HNR to RESEARCH,N A,TBA,1,1,0,Darren J. Hartl(P),01 17 to 05 08,TBA,Honors and NonTraditional Format Exclude and 3peat Exclusion
C,33389,AERO,291,535,CS,0 to 4,RESEARCH,N A,TBA,0,2, to 2,Kentaro Hara(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion
C,33417,AERO,291,540,CS,0 to 4,RESEARCH,N A,TBA,0,0,0,Darren J. Hartl(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion
NR,10050,AERO,301,200,CS,3,HNR to THEORETICAL AERODYN(Syllabus),MWF,09:10 am to 10:00 am,15,6,9,Christopher M. Limbach(P),01 17 to 05 08,HRBB 131,Honors
NR,10051,AERO,301,500,CS,3,THEORETICAL AERODYN(Syllabus),MWF,09:10 am to 10:00 am,42,36,6,Christopher M. Limbach(P),01 17 to 05 08,HRBB 131,N A
NR,24363,AERO,302,900,CS,2,AERO ENGR LAB(Syllabus),M,04:10 pm to 05:25 pm,20,18,2,Nathan R. Tichenor(P),01 17 to 05 08,HECC 204,Univ Req to Writing Intensive and Lab Safety Acknowledgment
NR,24363,AERO,302,900,CS,2,AERO ENGR LAB(Syllabus),T,02:20 pm to 05:10 pm,20,18,2,Nathan R. Tichenor,01 17 to 05 08,HRBB 105,N A
NR,24364,AERO,302,901,CS,2,AERO ENGR LAB(Syllabus),M,04:10 pm to 05:25 pm,20,15,5,Nathan R. Tichenor(P),01 17 to 05 08,HECC 204,Univ Req to Writing Intensive and Lab Safety Acknowledgment
NR,24364,AERO,302,901,CS,2,AERO ENGR LAB(Syllabus),R,02:20 pm to 05:10 pm,20,15,5,Nathan R. Tichenor,01 17 to 05 08,HRBB 105,N A
NR,24365,AERO,302,902,CS,2,AERO ENGR LAB(Syllabus),M,04:10 pm to 05:25 pm,20,13,7,Nathan R. Tichenor(P),01 17 to 05 08,HECC 204,Univ Req to Writing Intensive and Lab Safety Acknowledgment
NR,24365,AERO,302,902,CS,2,AERO ENGR LAB(Syllabus),W,04:10 pm to 07:00 pm,20,13,7,Nathan R. Tichenor,01 17 to 05 08,HRBB 105,N A
C,10052,AERO,303,200,CS,3,HNR to HIGH SPEED AERODYN(Syllabus),MWF,11:30 am to 12:20 pm,7,7,0,Oleksiy Y. Poludnenko(P),01 17 to 05 08,RDMC 202,Honors
C,10052,AERO,303,200,CS,3,HNR to HIGH SPEED AERODYN(Syllabus),R,07:00 pm to 09:00 pm,7,7,0,Oleksiy Y. Poludnenko(P),03 01 to 03 01,HECC 207,N A
C,10052,AERO,303,200,CS,3,HNR to HIGH SPEED AERODYN(Syllabus),M,07:00 pm to 09:00 pm,7,7,0,Oleksiy Y. Poludnenko(P),04 09 to 04 09,HRBB 124,N A
C,10053,AERO,303,500,CS,3,HIGH SPEED AERODYN(Syllabus),MWF,11:30 am to 12:20 pm,59,61, to 2,Oleksiy Y. Poludnenko(P),01 17 to 05 08,RDMC 202,N A
C,10053,AERO,303,500,CS,3,HIGH SPEED AERODYN(Syllabus),R,07:00 pm to 09:00 pm,59,61, to 2,Oleksiy Y. Poludnenko(P),03 01 to 03 01,HECC 207,N A
C,10053,AERO,303,500,CS,3,HIGH SPEED AERODYN(Syllabus),M,07:00 pm to 09:00 pm,59,61, to 2,Oleksiy Y. Poludnenko(P),04 09 to 04 09,HRBB 124,N A
NR,24366,AERO,303,501,CS,3,HIGH SPEED AERODYN(Syllabus),TR,02:20 pm to 03:35 pm,58,36,22,Rodney Bowersox(P),01 17 to 05 08,HRBB 131,N A
NR,24366,AERO,303,501,CS,3,HIGH SPEED AERODYN(Syllabus),R,07:00 pm to 09:00 pm,58,36,22,Rodney Bowersox(P),03 01 to 03 01,HECC 207,N A
NR,24366,AERO,303,501,CS,3,HIGH SPEED AERODYN(Syllabus),M,07:00 pm to 09:00 pm,58,36,22,Rodney Bowersox(P),04 09 to 04 09,HRBB 124,N A
NR,10054,AERO,304,500,CS,3,AERO STRUCTURAL ANALYS I(Syllabus),MWF,10:20 am to 11:10 am,58,48,10,Vikram Kinra(P),01 17 to 05 08,HRBB 131,N A
C,10055,AERO,306,500,CS,3,AERO STRUCTURAL ANALY II(Syllabus),MWF,01:50 pm to 02:40 pm,68,69, to 1,Amine Benzerga(P),01 17 to 05 08,HRBB 131,N A
C,24367,AERO,306,501,CS,3,AERO STRUCTURAL ANALY II(Syllabus),TR,11:10 am to 12:25 pm,51,51,0,John Whitcomb(P),01 17 to 05 08,CHEN 111,N A
C,24367,AERO,306,501,CS,3,AERO STRUCTURAL ANALY II(Syllabus),R,06:30 pm to 08:30 pm,51,51,0,John Whitcomb(P),02 22 to 02 22,HRBB 131,N A
C,24367,AERO,306,501,CS,3,AERO STRUCTURAL ANALY II(Syllabus),R,06:30 pm to 08:30 pm,51,51,0,John Whitcomb(P),04 05 to 04 05,HRBB 131,N A
NR,10056,AERO,310,500,CS,3,AEROSPACE DYNAMICS(Syllabus),MWF,01:50 pm to 02:40 pm,95,57,38,Benedict Moble(P),01 17 to 05 08,RICH 106,N A
NR,24368,AERO,321,200,CS,3,HNR to DYN OF AERO VEHICLES(Syllabus),TR,12:45 pm to 02:00 pm,5,1,4,Srinivas Vadali(P),01 17 to 05 08,RDMC 202,Honors
NR,24368,AERO,321,200,CS,3,HNR to DYN OF AERO VEHICLES(Syllabus),T,06:00 pm to 07:30 pm,5,1,4,Srinivas Vadali(P),02 20 to 02 20,RDMC 202,N A
NR,24368,AERO,321,200,CS,3,HNR to DYN OF AERO VEHICLES(Syllabus),T,06:00 pm to 07:30 pm,5,1,4,Srinivas Vadali(P),04 10 to 04 10,RDMC 202,N A
C,21048,AERO,321,500,CS,3,DYN OF AERO VEHICLES(Syllabus),TR,12:45 pm to 02:00 pm,60,60,0,Srinivas Vadali(P),01 17 to 05 08,RDMC 202,N A
C,21048,AERO,321,500,CS,3,DYN OF AERO VEHICLES(Syllabus),T,06:00 pm to 07:30 pm,60,60,0,Srinivas Vadali(P),02 20 to 02 20,RDMC 202,N A
C,21048,AERO,321,500,CS,3,DYN OF AERO VEHICLES(Syllabus),T,06:00 pm to 07:30 pm,60,60,0,Srinivas Vadali(P),04 10 to 04 10,RDMC 202,N A
NR,30562,AERO,321,501,CS,3,DYN OF AERO VEHICLES(Syllabus),TR,08:00 am to 09:15 am,46,34,12,Srinivas Vadali(P),01 17 to 05 08,CHEN 111,N A
NR,30562,AERO,321,501,CS,3,DYN OF AERO VEHICLES(Syllabus),T,06:00 pm to 07:30 pm,46,34,12,Srinivas Vadali(P),02 20 to 02 20,HRBB 131,N A
NR,30562,AERO,321,501,CS,3,DYN OF AERO VEHICLES(Syllabus),T,06:00 pm to 07:30 pm,46,34,12,Srinivas Vadali(P),04 10 to 04 10,HRBB 131,N A
C,10057,AERO,351,500,CS,3,AEROTHERMO PROPULSION(Syllabus),TR,09:35 am to 10:50 am,68,68,0,Nathan R. Tichenor(P),01 17 to 05 08,HRBB 131,N A
C,10057,AERO,351,500,CS,3,AEROTHERMO PROPULSION(Syllabus),W,06:00 pm to 08:00 pm,68,68,0,Nathan R. Tichenor(P),02 21 to 02 21,RICH 106,N A
C,10057,AERO,351,500,CS,3,AEROTHERMO PROPULSION(Syllabus),W,06:00 pm to 08:00 pm,68,68,0,Nathan R. Tichenor(P),03 28 to 03 28,RICH 106,N A
NR,24632,AERO,351,501,CS,3,AEROTHERMO PROPULSION(Syllabus),MWF,08:00 am to 08:50 am,64,53,11,Paul Cizmas(P),01 17 to 05 08,CHEN 104,N A
NR,24632,AERO,351,501,CS,3,AEROTHERMO PROPULSION(Syllabus),W,06:00 pm to 08:00 pm,64,53,11,Paul Cizmas(P),02 21 to 02 21,RICH 106,N A
NR,24632,AERO,351,501,CS,3,AEROTHERMO PROPULSION(Syllabus),W,06:00 pm to 08:00 pm,64,53,11,Paul Cizmas(P),03 28 to 03 28,RICH 106,N A
NR,21049,AERO,401,500,CS,3,AEROSPACE VEHICLE DES I,MWF,10:20 am to 11:10 am,32,8,24,Thomas Pollock(P),01 17 to 05 08,HRBB 105,Capstone
NR,21049,AERO,401,500,CS,3,AEROSPACE VEHICLE DES I,TR,11:10 am to 12:25 pm,32,8,24,Thomas Pollock,01 17 to 05 08,THOM 009C,N A
NR,30563,AERO,401,501,CS,3,AEROSPACE VEHICLE DES I(Syllabus),MW,04:10 pm to 05:25 pm,48,26,22,Wayne Lutz,01 17 to 05 08,HRBB 131,N A
NR,30563,AERO,401,501,CS,3,AEROSPACE VEHICLE DES I(Syllabus),TR,11:10 am to 12:25 pm,48,26,22,Wayne Lutz(P),01 17 to 05 08,HRBB 131,N A
NR,22281,AERO,401,503,CS,3,AEROSPACE VEHICLE DES I(Syllabus),MW,04:10 pm to 05:25 pm,40,19,21,Gregory E. Chamitoff(P),01 17 to 05 08,HRBB 627,Capstone
NR,22281,AERO,401,503,CS,3,AEROSPACE VEHICLE DES I(Syllabus),TR,11:10 am to 12:25 pm,40,19,21,Gregory E. Chamitoff(P),01 17 to 05 08,HRBB 627,N A
C,10058,AERO,402,501,CS,2,AEROSPACE VEHICLE DES II(Syllabus),MW,04:10 pm to 05:25 pm,48,49, to 1,Harry Elmendorf(P),01 17 to 05 08,SCTS 317,Capstone and Lab Safety Acknowledgment
C,10058,AERO,402,501,CS,2,AEROSPACE VEHICLE DES II(Syllabus),TR,04:10 pm to 05:25 pm,48,49, to 1,Harry Elmendorf(P),01 17 to 05 08,SCTS 317,N A
C,10059,AERO,402,502,CS,2,AEROSPACE VEHICLE DES II,MW,04:10 pm to 05:25 pm,30,30,0,Thomas Pollock(P),01 17 to 05 08,HRBB 105,Capstone and Lab Safety Acknowledgment
C,10059,AERO,402,502,CS,2,AEROSPACE VEHICLE DES II,TR,11:10 am to 12:25 pm,30,30,0,Thomas Pollock(P),01 17 to 05 08,HRBB 105,N A
NR,26256,AERO,405,500,CS,3,AEROSPACE STRUC DESIGN(Syllabus),MWF,09:10 am to 10:00 am,37,29,8,Darren J. Hartl(P),01 17 to 05 08,CHEN 111,N A
C,27421,AERO,413,500,CS,3,AERO MATERIALS SCIENCE(Syllabus),TR,09:35 am to 10:50 am,73,73,0,Zi Jing Wong(P),01 17 to 05 08,RDMC 202,N A
NR,30396,AERO,417,500,CS,3,AEROSPACE PROPULSION(Syllabus),MWF,01:50 pm to 02:40 pm,48,38,10,Adonios Karpetis(P),01 17 to 05 08,CHEN 111,N A
C,21050,AERO,422,500,CS,3,ACT CONTR FOR AERO VEH,MWF,03:00 pm to 03:50 pm,72,72,0,Raktim Bhattacharya(P),01 17 to 05 08,RDMC 202,N A
C,24812,AERO,423,200,CS,3,HNR to ORBITAL MECHANICS(Syllabus),MWF,12:40 pm to 01:30 pm,3,3,0,Naga Venkat Adurthi(P),01 17 to 05 08,HRBB 124,Honors
C,21686,AERO,423,500,CS,3,ORBITAL MECHANICS,MWF,12:40 pm to 01:30 pm,87,87,0,Naga Venkat Adurthi(P),01 17 to 05 08,HRBB 124,N A
C,30561,AERO,425,500,CS,3,FLIGHT TEST ENGR(Syllabus),MWF,09:10 am to 10:00 am,25,25,0,John Valasek(P) Thomas Strganac,01 17 to 05 08,HRBB 105,N A
C,24734,AERO,430,500,CS,3,NUMERICAL SIMULATION(Syllabus),MWF,11:30 am to 12:20 pm,64,64,0,Theofanis Strouboulis(P),01 17 to 05 08,HRBB 131,N A
NR,30560,AERO,445,500,CS,3,VEHICLE MGMT SYSTEMS(Syllabus),MWF,08:00 am to 08:50 am,58,18,40,John Valasek(P),01 17 to 05 08,HRBB 131,N A
C,26261,AERO,451,500,CS,3,HUMAN SPACEFLIGHT OPERATIONS(Syllabus),TR,12:45 pm to 02:00 pm,75,75,0,Gregory E. Chamitoff(P),01 17 to 05 08,HELD 109,N A
C,24814,AERO,452,200,CS,3,HNR to EAT TRANS VISC FLOWS(Syllabus),TR,08:00 am to 09:15 am,2,2,0,Helen Reed(P),01 17 to 05 08,RDMC 202,Honors
C,10060,AERO,452,500,CS,3,HEAT TRANS VISC FLOWS(Syllabus),TR,08:00 am to 09:15 am,70,70,0,Helen Reed(P),01 17 to 05 08,RDMC 202,N A
NR,25190,AERO,481,200,CS,1,HNR to SEMINAR,R,04:00 pm to 05:00 pm,15,1,14,Thomas Strganac(P),01 17 to 05 08,SCTS 216,Honors and LMTD and NonTraditional Format Exclude and 3peat Exclusion
NR,32085,AERO,489,500,CS,3,SPTP:BASIC PLASMA ENGR & APPS(Syllabus),MWF,03:00 pm to 03:50 pm,28,8,20,Kentaro Hara(P),01 17 to 05 08,OMB 103,NonTraditional Format Exclude and 3peat Exclusion
C,22520,AERO,491,214,CS,0 to 4,HNR to RESEARCH,N A,TBA,0,1, to 1,Thomas Strganac(P),01 17 to 05 08,TBA,Honors and LMTD and NonTraditional Format Exclude and Research and 3peat Exclusion
C,33369,AERO,491,220,CS,0 to 4,HNR to RESEARCH,N A,TBA,0,1, to 1,Edward White(P),01 17 to 05 08,TBA,Honors and LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,33459,AERO,491,234,CS,0 to 4,HNR to RESEARCH,N A,TBA,0,2, to 2,Adonios Karpetis(P),01 17 to 05 08,TBA,Honors and LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,30039,AERO,491,235,CS,0 to 4,HNR to RESEARCH,N A,TBA,0,1, to 1,Kentaro Hara(P),01 17 to 05 08,TBA,Honors and LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,25604,AERO,491,240,CS,0 to 4,HNR to RESEARCH,N A,TBA,0,1, to 1,Darren J. Hartl(P),01 17 to 05 08,TBA,Honors and LMTD and NonTraditional Format Exclude and Research and 3peat Exclusion
C,23271,AERO,491,244,CS,0 to 4,HNR to RESEARCH,N A,TBA,0,1, to 1,Benedict Moble(P),01 17 to 05 08,TBA,Honors and LMTD and NonTraditional Format Exclude and Research and 3peat Exclusion
C,29098,AERO,491,535,CS,0 to 4,RESEARCH,N A,TBA,0,1, to 1,Kentaro Hara(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,29449,AERO,491,540,CS,0 to 4,RESEARCH,N A,TBA,0,1, to 1,Darren J. Hartl(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
C,29101,AERO,491,546,CS,0 to 4,RESEARCH,N A,TBA,0,5, to 5,Oleksiy Y. Poludnenko(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
NR,16837,AERO,602,600,CS,4,THEORY OF FLUID MECH(Syllabus),MWF,09:00 am to 09:50 am,51,33,18,Diego A. Donzis(P),01 17 to 05 08,CSA 303,N A
NR,16837,AERO,602,600,CS,4,THEORY OF FLUID MECH(Syllabus),MWF,11:30 am to 12:20 pm,51,33,18,Diego A. Donzis,01 17 to 05 08,CSA 303,N A
